number;id;exp_x;exp_y;coeff
10214;053b2d653fd4efb6dabbc105a0ab29c4;0,1,0,1;0,0,1,1;-0.013774,-0.19434,-0.59347,0.15444
10215;8124540a8ca6249bc6d89527ea984435;0,1,0,1;0,0,1,1;-0.07369,0.29366,0.23307,0.13198
10216;7dc43249c47bfdb6ddbc37233a733557;0,1,0,1;0,0,1,1;0.07369,-0.29366,-0.23307,-0.13198
10217;4f737206e415b83544f33f661f854c91;0,1,0,1;0,0,1,1;0.24179,0.22824,0.56928,-0.08901
10218;48e929116ee547806d8f143e239b41f7;0,1,0,1;0,0,1,1;-0.24179,-0.22824,-0.56928,0.08901
10219;126a46864a3edda89d5c1df57cfc7826;0,1,0,1;0,0,1,1;-0.10436,0.1645,0.60022,0.059891
10220;71947a61ecb5a2df9294a619ec75747d;0,1,0,1;0,0,1,1;0.10436,-0.1645,-0.60022,-0.059891
10221;986ad04902706823bdf2fa236982594c;0,1,0,1;0,0,1,1;0.51727,0.37485,0.32937,-0.32524
10222;248c147cbb7eae1c6cbb8389cc5ebcb9;0,1,0,1;0,0,1,1;-0.51727,-0.37485,-0.32937,0.32524
10223;715c02b2c5b463e554c8cd4614740a2d;0,1,0,1;0,0,1,1;0.035165,0.42494,0.22987,0.21707
10224;52b1c8d6111cc4fb53c91d99c499fde4;0,1,0,1;0,0,1,1;-0.035165,-0.42494,-0.22987,-0.21707
10225;e9ce5d3237ed1741b9f39cf7dc04546e;0,1,0,1;0,0,1,1;-0.25434,0.27244,0.26237,0.17652
10226;0d3b5274ecc576ff8eda85921932ba68;0,1,0,1;0,0,1,1;0.25434,-0.27244,-0.26237,-0.17652
10227;0aa8ffed4d057958f815fe55f19ea8d1;0,1,0,1;0,0,1,1;0.32714,0.34801,0.22482,-0.027059
10228;1e83743915077097f498366b0f5a9ff4;0,1,0,1;0,0,1,1;-0.32714,-0.34801,-0.22482,0.027059
10229;d3b49260502879c1ce446862fe0e3fd5;0,1,0,1;0,0,1,1;-0.17573,0.67367,0.053565,-0.045198
10230;0bbe390c4986744cdbd23ea392fe4b60;0,1,0,1;0,0,1,1;0.17573,-0.67367,-0.053565,0.045198
10231;7d3776b256b0f16700f88187b2591f6c;0,1,0,1;0,0,1,1;-0.20979,0.30448,0.43263,0.064257
10232;26a54be4ed92ac3387a2b73eeb1064c8;0,1,0,1;0,0,1,1;0.20979,-0.30448,-0.43263,-0.064257
10233;2757a06e44eddbe74fe73c3202a9d362;0,1,0,1;0,0,1,1;0.16507,0.73545,0.18695,-0.1173
10234;c8afb37564b2246f67eb17462a4be2b6;0,1,0,1;0,0,1,1;-0.16507,-0.73545,-0.18695,0.1173
10235;189564fad14997da2c54dd33dca6db05;0,1,0,1;0,0,1,1;0.22045,0.2798,0.31558,-0.21822
10236;b695e5bd5dc1a0443e3d14d3cb614652;0,1,0,1;0,0,1,1;-0.22045,-0.2798,-0.31558,0.21822
10237;7203bb7689f5c6b56be7da56f53aa9aa;0,1,0,1;0,0,1,1;-0.51395,0.28984,0.35512,0.26908
10238;b43459b897c37ab916e5c15a3e90804a;0,1,0,1;0,0,1,1;0.51395,-0.28984,-0.35512,-0.26908
10239;4c35097ab55ab16641bfbf7c46ed5232;0,1,0,1;0,0,1,1;0.11115,0.31914,0.51555,-0.11998
10240;ae62113bf6e77aeeb061de6cd3ddf621;0,1,0,1;0,0,1,1;-0.11115,-0.31914,-0.51555,0.11998
10241;1a7cafc65cbeaa1688ad3a73fe15b969;0,1,0,1;0,0,1,1;0.063383,0.27097,0.55953,-0.10187
10242;8819fef896a9321824a5d7e7ba1dafdb;0,1,0,1;0,0,1,1;-0.063383,-0.27097,-0.55953,0.10187
10243;da02f6e1d3c437333548f974a0601a0e;0,1,0,1;0,0,1,1;0.34182,0.1067,0.53116,-0.06242
10244;71c71aa45230c7316470f029b9f0660e;0,1,0,1;0,0,1,1;-0.34182,-0.1067,-0.53116,0.06242
10245;dd7347d27fe64f0198660623cee0b195;0,1,0,1;0,0,1,1;0.27348,0.12814,0.34385,0.11023
10246;1ee70f96f4924fb51d4757ceeb372c13;0,1,0,1;0,0,1,1;-0.27348,-0.12814,-0.34385,-0.11023
10247;5e9bbf2b08cff607e7fef5a1c6ce1581;0,1,0,1;0,0,1,1;-0.2524,0.25809,0.19009,-0.0039311
10248;e7a3623763ff619bf9da284c05f3cbef;0,1,0,1;0,0,1,1;0.2524,-0.25809,-0.19009,0.0039311
10249;3b37b00de37bd8bf5f5dd1be98107e85;0,1,0,1;0,0,1,1;0.083331,0.50353,0.4157,-0.057885
10250;70b575c7b2519478da414aba2f815dc5;0,1,0,1;0,0,1,1;-0.083331,-0.50353,-0.4157,0.057885
10251;47a9c392632a67cfcfc07bb4e64a05e0;0,1,0,1;0,0,1,1;-0.12292,0.098202,0.52612,-0.09553
10252;ab762ae04a0e54ea1e61083ad46a8245;0,1,0,1;0,0,1,1;0.12292,-0.098202,-0.52612,0.09553
10253;83206317954eff88edfa83eb648ea090;0,1,0,1;0,0,1,1;-0.046313,0.27687,0.39662,0.20287
10254;acf61d50bf88c8b7f23cb23c28221386;0,1,0,1;0,0,1,1;0.046313,-0.27687,-0.39662,-0.20287
10255;0ebe103f77a1f8342c2ab5ab7fb4f700;0,1,0,1;0,0,1,1;0.30547,0.24863,0.56318,-0.23477
10256;7ea5058f5c41f91f954e961aee282e3f;0,1,0,1;0,0,1,1;-0.30547,-0.24863,-0.56318,0.23477
10257;42b3c5b0db73b2ed2d69d0b8d8397e07;0,1,0,1;0,0,1,1;0.42906,0.30618,0.33942,-0.19879
10258;f7203e9213404193a77393b9923bcbae;0,1,0,1;0,0,1,1;-0.42906,-0.30618,-0.33942,0.19879
10259;ac6f82d3ddff814e8ca33de8b388bd89;0,1,0,1;0,0,1,1;-0.18612,0.2697,0.30971,0.12607
10260;727772c3243702a1e6a68711d866e6d9;0,1,0,1;0,0,1,1;0.18612,-0.2697,-0.30971,-0.12607
10261;e0d3a1f4e0e7a08ef6874420095d9c11;0,1,0,1;0,0,1,1;0.082402,0.36125,0.29244,-0.069156
10262;16982f97b370ea0046b40ad20fa57bcc;0,1,0,1;0,0,1,1;-0.082402,-0.36125,-0.29244,0.069156
10263;cdd210629bf39df2f7f6c3350b0ab8f3;0,1,0,1;0,0,1,1;-0.069286,0.19389,0.1722,0.032193
10264;7184009680b623a98888987f70483997;0,1,0,1;0,0,1,1;0.069286,-0.19389,-0.1722,-0.032193
10265;eb79187cf2690419d8b52fe4170c6736;0,1,0,1;0,0,1,1;-0.21803,0.4375,0.3626,0.24134
10266;3f4724d7eca2bafce129f2219245fe60;0,1,0,1;0,0,1,1;0.21803,-0.4375,-0.3626,-0.24134
10267;dbb9fbe76d3db8343ee34bbd312855ce;0,1,0,1;0,0,1,1;-0.14959,0.32548,0.34323,-0.14279
10268;0747971a16d62687a3683bc97e21a2f7;0,1,0,1;0,0,1,1;0.14959,-0.32548,-0.34323,0.14279
10269;240cb47f716fffa91498e6cee9b8e197;0,1,0,1;0,0,1,1;-0.17605,0.19169,0.14655,-0.11722
10270;90ee9415bbc3660da6a0965f8e4e5b9c;0,1,0,1;0,0,1,1;0.17605,-0.19169,-0.14655,0.11722
10271;40597acf34536871c31634213db8a9ec;0,1,0,1;0,0,1,1;0.0029285,0.33145,0.40132,-0.054507
10272;d23577c38555eff4d5281e2ed6d267b0;0,1,0,1;0,0,1,1;-0.0029285,-0.33145,-0.40132,0.054507
10273;0d79406c2bda9a4b08e53623969c39ac;0,1,0,1;0,0,1,1;0.066753,0.26583,0.70628,-0.090303
10274;4b6d6b6541bcd2cd7e4c90873bab75a0;0,1,0,1;0,0,1,1;-0.066753,-0.26583,-0.70628,0.090303
10275;d221628dc71a0805a264678bb91c2036;0,1,0,1;0,0,1,1;-0.18309,0.30396,0.23719,-0.054499
10276;878dc2e2658a3878d1af16d6ccc9091d;0,1,0,1;0,0,1,1;0.18309,-0.30396,-0.23719,0.054499
10277;abf90d9e4d4e5c57f9b4f36f455f9172;0,1,0,1;0,0,1,1;0.28371,0.33913,0.39608,-0.13911
10278;878e358330b2d745367f547de097de22;0,1,0,1;0,0,1,1;-0.28371,-0.33913,-0.39608,0.13911
10279;35da8111ead621362bdad68798ea30e6;0,1,0,1;0,0,1,1;-0.11998,0.40657,0.33242,0.037969
10280;801f6c2782f94587d54d52940370c25e;0,1,0,1;0,0,1,1;0.11998,-0.40657,-0.33242,-0.037969
10281;dc87cfe972168c1552522fead78de412;0,1,0,1;0,0,1,1;-0.2547,0.27084,0.39178,0.11004
10282;1c5a6592b30d3a0c4d9f99a1733e54ea;0,1,0,1;0,0,1,1;0.2547,-0.27084,-0.39178,-0.11004
10283;5d92b8c8657e83014bb96e20978cb116;0,1,0,1;0,0,1,1;0.21037,0.24952,0.44425,0.086528
10284;13428a7800ca638f3245eaa7bda88363;0,1,0,1;0,0,1,1;-0.21037,-0.24952,-0.44425,-0.086528
10285;0613ff41b8c62a778c88ddc049f533a0;0,1,0,1;0,0,1,1;0.3351,0.48491,0.50082,-0.34535
10286;bcc054cca42fa146c20e8891d6404765;0,1,0,1;0,0,1,1;-0.3351,-0.48491,-0.50082,0.34535
10287;b5713cc2cb28fc1d503c9d44318c8ad7;0,1,0,1;0,0,1,1;-0.28623,0.2925,0.27864,0.20085
10288;4df29fa5cbaf3dc966603cb5b681a4d5;0,1,0,1;0,0,1,1;0.28623,-0.2925,-0.27864,-0.20085
10289;6c7179d3005eee006084a6b016c44f1d;0,1,0,1;0,0,1,1;-0.12133,0.38504,0.46087,0.068274
10290;6db48cc56742e94fdc9fe28af418e19e;0,1,0,1;0,0,1,1;0.12133,-0.38504,-0.46087,-0.068274
10291;4d8067ce185d236f386b8ce075de553e;0,1,0,1;0,0,1,1;0.25974,0.3251,0.068122,0.041453
10292;f30b4e45d62a99cbec22d1348248306f;0,1,0,1;0,0,1,1;-0.25974,-0.3251,-0.068122,-0.041453
10293;c9a9070019ed64b2a114ce5eb94f9f32;0,1,0,1;0,0,1,1;-0.58706,0.26814,0.33148,0.2062
10294;32516c2e9297f321d8e0653c0142809d;0,1,0,1;0,0,1,1;0.58706,-0.26814,-0.33148,-0.2062
10295;9e9da4bb43c8013107a9dc9760ed1872;0,1,0,1;0,0,1,1;0.30356,0.14135,0.36665,-0.10358
10296;b5faefad76d356848e411502f6a2de5b;0,1,0,1;0,0,1,1;-0.30356,-0.14135,-0.36665,0.10358
10297;237863bbd2edf952c41a7db69250435c;0,1,0,1;0,0,1,1;0.25415,0.61684,0.064255,0.053929
10298;77bef7d268e06259d374981ce677802f;0,1,0,1;0,0,1,1;-0.25415,-0.61684,-0.064255,-0.053929
10299;55f9c5c23146c55ac241617bd42ed2a1;0,1,0,1;0,0,1,1;0.22523,0.50672,0.11669,0.020618
10300;234994259f2db76651a09bbe9bf5105f;0,1,0,1;0,0,1,1;-0.22523,-0.50672,-0.11669,-0.020618
10301;8275e1c00986b752611a5043a9087254;0,1,0,1;0,0,1,1;-0.1859,0.20511,0.326,0.10581
10302;8af421d5e5506392f123d39b39169962;0,1,0,1;0,0,1,1;0.1859,-0.20511,-0.326,-0.10581
10303;805788821cd410a0ca323a30effed50e;0,1,0,1;0,0,1,1;-0.13796,0.41641,0.34267,-0.069606
10304;7ec757bc65ce348092fd064b4c0a17e1;0,1,0,1;0,0,1,1;0.13796,-0.41641,-0.34267,0.069606
10305;45cd0166b58726258a505bc4c4dfc923;0,1,0,1;0,0,1,1;0.30068,0.44706,0.2907,-0.24982
10306;52b736d89fb7e8ca399017c713f25a28;0,1,0,1;0,0,1,1;-0.30068,-0.44706,-0.2907,0.24982
10307;a0b822261042ced73762ac3d0bb67d18;0,1,0,1;0,0,1,1;0.12205,0.29714,0.32804,0.15879
10308;f2c9acf9f32dedd18bece7c1a3e6e12b;0,1,0,1;0,0,1,1;-0.12205,-0.29714,-0.32804,-0.15879
10309;25c74a25d048330d91370cf17b15a836;0,1,0,1;0,0,1,1;-0.41823,0.40423,0.39163,0.3427
10310;3aa091b718b792460b2de2c903b3e9bf;0,1,0,1;0,0,1,1;0.41823,-0.40423,-0.39163,-0.3427
10311;3b461e405dc5ca578825b1f650832389;0,1,0,1;0,0,1,1;0.39014,0.25719,0.26785,-0.21667
10312;49da86d6a594b4902b874a91a45d1cbe;0,1,0,1;0,0,1,1;-0.39014,-0.25719,-0.26785,0.21667
10313;3d691c456ce984b4fc3f5b6bb89cce2b;0,1,0,1;0,0,1,1;0.24019,0.24704,0.39356,0.041649
10314;09f6985182558f2da3c9ce70998a8789;0,1,0,1;0,0,1,1;-0.24019,-0.24704,-0.39356,-0.041649
10315;d88dcbda8af0dc04c78e379475f2223d;0,1,0,1;0,0,1,1;0.26076,0.61307,0.22045,-0.17255
10316;099a51b93737eb72bb859ba0527cf83c;0,1,0,1;0,0,1,1;-0.26076,-0.61307,-0.22045,0.17255
10317;25f4824950fdca0937b2735121a15282;0,1,0,1;0,0,1,1;0.28036,0.047572,0.59678,0.046758
10318;22120fc2c517ea9f71681882c4ada95a;0,1,0,1;0,0,1,1;-0.28036,-0.047572,-0.59678,-0.046758
10319;e109c5e5fd947b5d761d66bd986f0542;0,1,0,1;0,0,1,1;0.087829,0.10039,0.10085,-0.071496
10320;4478fbe8fb0c317b2bf49fbcb98af525;0,1,0,1;0,0,1,1;-0.087829,-0.10039,-0.10085,0.071496
10321;c8aa932929db44d181128e0e361d36d7;0,1,0,1;0,0,1,1;0.39562,0.17219,0.33916,-0.043978
10322;b86890016fec72bfa455f27b41f38400;0,1,0,1;0,0,1,1;-0.39562,-0.17219,-0.33916,0.043978
10323;637f6c4ce2d07a791a22ea4d257f0e56;0,1,0,1;0,0,1,1;-0.10801,0.33483,0.13829,0.01123
10324;688552cd7031e8ceecbecc91cd463aed;0,1,0,1;0,0,1,1;0.10801,-0.33483,-0.13829,-0.01123
10325;899fe75063735c1cf9c634e573562d6d;0,1,0,1;0,0,1,1;-0.17586,0.40052,0.27083,0.20313
10326;163e5abe5f90e9be98b29873177b3b62;0,1,0,1;0,0,1,1;0.17586,-0.40052,-0.27083,-0.20313
10327;cca300237dc3d57def60eeb0fae82d4d;0,1,0,1;0,0,1,1;-0.17767,0.20947,0.18677,0.011999
10328;582e3e851887699c65bd453f177d3972;0,1,0,1;0,0,1,1;0.17767,-0.20947,-0.18677,-0.011999
10329;de062957c667adfb4e801742b4321f7b;0,1,0,1;0,0,1,1;0.26548,0.19978,0.20238,-0.14086
10330;bb414b53b7d8acb808a2164c006f7774;0,1,0,1;0,0,1,1;-0.26548,-0.19978,-0.20238,0.14086
10331;6c26cb7b537bd43f43d4b8323cf27930;0,1,0,1;0,0,1,1;-0.46586,0.32699,0.13067,0.12296
10332;bf98793eccb90651cc5c338e0d0dd542;0,1,0,1;0,0,1,1;0.46586,-0.32699,-0.13067,-0.12296
10333;bc33b1768eee1fb4ed8bb4fbb4b4912d;0,1,0,1;0,0,1,1;-0.11437,0.53328,0.17119,-0.051854
10334;033e39518b208f5ec85069a3f4f8de72;0,1,0,1;0,0,1,1;0.11437,-0.53328,-0.17119,0.051854
10335;06d086336c91f94854be68674d011c7e;0,1,0,1;0,0,1,1;0.23022,0.37421,0.17725,-0.13075
10336;0e502bfc0f26c8be3331ad7cdd2d75f9;0,1,0,1;0,0,1,1;-0.23022,-0.37421,-0.17725,0.13075
10337;c07a929ee28acbab21b0342f91057db9;0,1,0,1;0,0,1,1;0.20871,0.20818,0.43211,0.12929
10338;2767c0fa065f093dedc994fb90ebe81f;0,1,0,1;0,0,1,1;-0.20871,-0.20818,-0.43211,-0.12929
10339;dcddd646fa11f32591561c29b00878b0;0,1,0,1;0,0,1,1;-0.40412,0.21084,0.27624,0.073202
10340;bd68f15c8bfe9d81f0dbde82ac5631b4;0,1,0,1;0,0,1,1;0.40412,-0.21084,-0.27624,-0.073202
10341;9206e9cbc574cd7ec9ddd2869abd56b2;0,1,0,1;0,0,1,1;-0.048254,0.60217,0.25956,0.17666
10342;798d2e9ffd6873fd4784995de7fd6033;0,1,0,1;0,0,1,1;0.048254,-0.60217,-0.25956,-0.17666
10343;3a2273654b2c88aa59f6fa0701f9aeb0;0,1,0,1;0,0,1,1;0.15258,0.50586,0.13393,-0.062435
10344;f3e0f8cb28716a3fef8c5d6cef6d540c;0,1,0,1;0,0,1,1;-0.15258,-0.50586,-0.13393,0.062435
10345;0c20c6027c352896ab380e9c0a2697eb;0,1,0,1;0,0,1,1;0.21975,0.22006,0.32355,0.20277
10346;d8941c0445b9c3eda7b1a63003277fd3;0,1,0,1;0,0,1,1;-0.21975,-0.22006,-0.32355,-0.20277
10347;f58247d14791a4460f871ec9abdc0c88;0,1,0,1;0,0,1,1;0.37835,0.38473,0.24544,-0.10582
10348;43bdbdd3091e4c8b68dd11a76da7a603;0,1,0,1;0,0,1,1;-0.37835,-0.38473,-0.24544,0.10582
10349;d10d1c62b04248b337ada00c1a6898c3;0,1,0,1;0,0,1,1;0.46507,0.073028,0.4446,-0.03311
10350;5025b1166a2191a8284afcc1a58c27dd;0,1,0,1;0,0,1,1;-0.46507,-0.073028,-0.4446,0.03311
10351;31e58694c012790fe8d19e42fc296aeb;0,1,0,1;0,0,1,1;0.24771,0.49017,0.17503,0.065531
10352;a63b679ccfb2c75637c32c84c91fa667;0,1,0,1;0,0,1,1;-0.24771,-0.49017,-0.17503,-0.065531
10353;580a87eb8202109a62d356f8a4041f88;0,1,0,1;0,0,1,1;0.041025,0.22878,0.39925,0.19911
10354;524a3da63784dc68be15778a8257c85a;0,1,0,1;0,0,1,1;-0.041025,-0.22878,-0.39925,-0.19911
10355;a79d116ab9708493847378e448d375bb;0,1,0,1;0,0,1,1;-0.088169,0.40254,0.56642,0.10615
10356;5ddcdd3ab10edaf5207b29251a4f125c;0,1,0,1;0,0,1,1;0.088169,-0.40254,-0.56642,-0.10615
10357;332ed6db440605046dff50e9883f56ea;0,1,0,1;0,0,1,1;-0.27801,0.4866,0.32631,0.1914
10358;b3f692a9b6a459185234696860bf01ce;0,1,0,1;0,0,1,1;0.27801,-0.4866,-0.32631,-0.1914
10359;41b3d421109ad1c06b31fcd497216c7d;0,1,0,1;0,0,1,1;0.025576,0.14643,0.076038,-0.014699
10360;2a310120fd49138361cfe1b5602529e5;0,1,0,1;0,0,1,1;-0.025576,-0.14643,-0.076038,0.014699
10361;dd9767e3ff6b696a9d118c46df0dc2ad;0,1,0,1;0,0,1,1;-0.29774,0.017642,0.65723,0.014197
10362;7f59a4b7c878dfa27b8c1d61f4d45be8;0,1,0,1;0,0,1,1;0.29774,-0.017642,-0.65723,-0.014197
10363;2301c3750d75e0f6cb86edb8142b4236;0,1,0,1;0,0,1,1;-0.11557,0.23667,0.23748,0.06813
10364;cae8f8eccb044a2346d3133d513b4460;0,1,0,1;0,0,1,1;0.11557,-0.23667,-0.23748,-0.06813
10365;65039bf4cbd02d7116d0a342647d2859;0,1,0,1;0,0,1,1;0.35095,0.14128,0.26346,-0.038177
10366;3d0650b556f178110c414b09441291b4;0,1,0,1;0,0,1,1;-0.35095,-0.14128,-0.26346,0.038177
10367;b7b6a53abc1078e1973ddeb6ab03b3a3;0,1,0,1;0,0,1,1;0.48182,0.27676,0.2769,-0.2492
10368;6854e96015562955c1c3e24a6e063fd0;0,1,0,1;0,0,1,1;-0.48182,-0.27676,-0.2769,0.2492
10369;91cda662af7f4ee81b845ba484d88380;0,1,0,1;0,0,1,1;-0.14865,0.45437,0.23884,0.15366
10370;ac3aebbe405d7ff087153d3359e022fc;0,1,0,1;0,0,1,1;0.14865,-0.45437,-0.23884,-0.15366
10371;5e7cfe29ac1b9ee164dc769c6ae721da;0,1,0,1;0,0,1,1;-0.30248,0.31164,0.25016,0.2362
10372;319ebdc6aa3f46b0fca431abb9ef440c;0,1,0,1;0,0,1,1;0.30248,-0.31164,-0.25016,-0.2362
10373;46965ab980ecdadc2afd19e21816831e;0,1,0,1;0,0,1,1;0.24222,0.33116,0.30505,-0.046287
10374;b681e96ef8fc777a052cba00965f08d3;0,1,0,1;0,0,1,1;-0.24222,-0.33116,-0.30505,0.046287
10375;1a4947cb4fb2aec745923caa654bed21;0,1,0,1;0,0,1,1;-0.24573,0.34794,0.56263,0.19791
10376;224362e7c6c889bfd46847a9c1621950;0,1,0,1;0,0,1,1;0.24573,-0.34794,-0.56263,-0.19791
10377;c96a1db470790549594364393d07b6b2;0,1,0,1;0,0,1,1;-0.023448,0.15234,0.75176,-0.044496
10378;57395f1c0d2fa384fb57680a18d281ab;0,1,0,1;0,0,1,1;0.023448,-0.15234,-0.75176,0.044496
10379;7062735d1540b6def18ed7c6be93003f;0,1,0,1;0,0,1,1;-0.0036435,0.28988,0.28878,0.19497
10380;6da5f667b33fb5df4d10e37b9a8f34ee;0,1,0,1;0,0,1,1;0.0036435,-0.28988,-0.28878,-0.19497
10381;c97d66389ad86bcf3a448e0a86377427;0,1,0,1;0,0,1,1;0.3405,0.40567,0.30414,-0.070029
10382;e500d367dd56266a0d0bc9df978c45c4;0,1,0,1;0,0,1,1;-0.3405,-0.40567,-0.30414,0.070029
10383;bf4ef2f9bc8e87b887d94f7f5dc3c7d9;0,1,0,1;0,0,1,1;0.1357,0.24,0.46695,0.15181
10384;03d536330ce9ea131508b163841c4831;0,1,0,1;0,0,1,1;-0.1357,-0.24,-0.46695,-0.15181
10385;8e0e708f48e25f524f548a1ff026c414;0,1,0,1;0,0,1,1;-0.12794,0.15606,0.48427,-0.091769
10386;de5663572703e412eed1dd66db1ec914;0,1,0,1;0,0,1,1;0.12794,-0.15606,-0.48427,0.091769
10387;065c4f7d8f8c4ea430084240c46778ba;0,1,0,1;0,0,1,1;0.020825,0.24948,0.54729,0.13707
10388;2e70121dd1f6b36cd1e4a7eeba3a798d;0,1,0,1;0,0,1,1;-0.020825,-0.24948,-0.54729,-0.13707
10389;81dbdb6e1a17931d71a234a45898bfa4;0,1,0,1;0,0,1,1;-0.0038752,0.30454,0.61721,-0.052481
10390;35749a254a09d72f598f936715d3b625;0,1,0,1;0,0,1,1;0.0038752,-0.30454,-0.61721,0.052481
10391;033bb47985fa5e61715e3fb53b8fc648;0,1,0,1;0,0,1,1;0.16812,0.46647,0.37095,-0.1722
10392;4b36c9128f4fed09fe59b5d8ce67d66e;0,1,0,1;0,0,1,1;-0.16812,-0.46647,-0.37095,0.1722
10393;a8e44d77fc13e7e77405121f47414796;0,1,0,1;0,0,1,1;-0.44309,0.27641,0.42945,0.21231
10394;074354b234f84323dd246eaea0bdd0f9;0,1,0,1;0,0,1,1;0.44309,-0.27641,-0.42945,-0.21231
10395;ee65aabb66742113e308c7e70bc7b021;0,1,0,1;0,0,1,1;0.079347,0.62802,0.14281,0.074126
10396;26d8c31b33b8147b248dd25c6b68873d;0,1,0,1;0,0,1,1;-0.079347,-0.62802,-0.14281,-0.074126
10397;a79fb4adfde2dfa800b1a9d4a47bab2a;0,1,0,1;0,0,1,1;-0.25882,0.30683,0.32866,0.19881
10398;a2baa5c662dca8c9f7eaafe78ac57e8a;0,1,0,1;0,0,1,1;0.25882,-0.30683,-0.32866,-0.19881
10399;8ebbecbd0f5a8fd32bb39c7c11fac9f6;0,1,0,1;0,0,1,1;-0.13202,0.38876,0.50735,0.029295
10400;3ac254427a23d7619a5fa0e68b9c5952;0,1,0,1;0,0,1,1;0.13202,-0.38876,-0.50735,-0.029295
10401;3a230a4f2ace3e86eaaaaf82f8df1c49;0,1,0,1;0,0,1,1;0.35996,0.28439,0.52562,-0.17014
10402;75d1882d7cac1889bdac6f14959bdc18;0,1,0,1;0,0,1,1;-0.35996,-0.28439,-0.52562,0.17014
10403;648f93e3acdc3e62ca899a0770306797;0,1,0,1;0,0,1,1;0.10651,0.30745,0.31615,0.24267
10404;b84294ac44b7d7a3df7b319d2ccc5a7a;0,1,0,1;0,0,1,1;-0.10651,-0.30745,-0.31615,-0.24267
10405;72e08ff2ce0bc8aafd6155229c73a82e;0,1,0,1;0,0,1,1;0.48964,0.20746,0.26494,-0.18065
10406;0a77e674d7053885e85fde61ca63f0a8;0,1,0,1;0,0,1,1;-0.48964,-0.20746,-0.26494,0.18065
10407;401b52a33cefd47dd1a355d275780894;0,1,0,1;0,0,1,1;-0.071726,0.26677,0.28771,-0.032646
10408;2535b5771e19205beef7ac0b9c7fab59;0,1,0,1;0,0,1,1;0.071726,-0.26677,-0.28771,0.032646
10409;8a92ad473ff207c75a8656cf5388960d;0,1,0,1;0,0,1,1;0.16362,0.20847,0.085071,0.029804
10410;a3f36486a607641d4f5432500a819951;0,1,0,1;0,0,1,1;-0.16362,-0.20847,-0.085071,-0.029804
10411;57108f0e56d190e22fbf2dd388df9407;0,1,0,1;0,0,1,1;0.020451,0.058888,0.56607,-0.05578
10412;48e8601b2a46b6ec7d193a7ad393df6d;0,1,0,1;0,0,1,1;-0.020451,-0.058888,-0.56607,0.05578
10413;7be596db01dd9886585440edd69b93ee;0,1,0,1;0,0,1,1;-0.0079113,0.44877,0.219,0.074389
10414;3630eee8ae6f4a124c386088bdec66a4;0,1,0,1;0,0,1,1;0.0079113,-0.44877,-0.219,-0.074389
10415;49ce88d97234156230caa648f665b5ed;0,1,0,1;0,0,1,1;0.18642,0.19925,0.29339,-0.12979
10416;85a97dbe4bf61b6a6737e481b9bcbf2e;0,1,0,1;0,0,1,1;-0.18642,-0.19925,-0.29339,0.12979
10417;8361c1278911f7818f7cbd2548b457a3;0,1,0,1;0,0,1,1;0.17358,0.22742,0.21091,-0.20247
10418;94e1fa9e0de2e44c2a4d7abe35476f59;0,1,0,1;0,0,1,1;-0.17358,-0.22742,-0.21091,0.20247
10419;3d24ee4b463ae06ab88a8660f84a2306;0,1,0,1;0,0,1,1;-0.24959,0.3493,0.29238,-0.063582
10420;79942316411c1ae2310224e33b0b5c3c;0,1,0,1;0,0,1,1;0.24959,-0.3493,-0.29238,0.063582
10421;c14b290a6334c07e7c24153901592824;0,1,0,1;0,0,1,1;0.58442,0.35467,0.19952,-0.18866
10422;8a59e28094513a489485df6b84362aa4;0,1,0,1;0,0,1,1;-0.58442,-0.35467,-0.19952,0.18866
10423;c078b37dfe9cc34e78dd5e6e516e1ff5;0,1,0,1;0,0,1,1;-0.40991,0.23737,0.48356,0.17695
10424;b689e2d2791ced46e528661d9d9d47ec;0,1,0,1;0,0,1,1;0.40991,-0.23737,-0.48356,-0.17695
10425;cd41532ed10a19fb56a5e2d7a1e3774e;0,1,0,1;0,0,1,1;0.25391,0.49866,0.19813,-0.15681
10426;1d83855636fe3b4112d8ae038cf0666a;0,1,0,1;0,0,1,1;-0.25391,-0.49866,-0.19813,0.15681
10427;edbfcf54286cd835a8c3de46ae1d8c31;0,1,0,1;0,0,1,1;0.26871,0.081009,0.68221,-0.055599
10428;cd1f81d62d56c1779135f54a53674a75;0,1,0,1;0,0,1,1;-0.26871,-0.081009,-0.68221,0.055599
10429;60aa97d1135cbdf7b459d61e5021fcb9;0,1,0,1;0,0,1,1;0.12944,0.35961,0.42436,0.026416
10430;905c01d7336a9484c45ede046ce6e454;0,1,0,1;0,0,1,1;-0.12944,-0.35961,-0.42436,-0.026416
10431;b4e550b0cb73f966aa6d17f1efbdc47b;0,1,0,1;0,0,1,1;0.20001,0.14632,0.3175,0.02379
10432;cf521be940b7b90952b53a5e6fef2034;0,1,0,1;0,0,1,1;-0.20001,-0.14632,-0.3175,-0.02379
10433;fb2d133879f055f92253e3ee28ec3a2b;0,1,0,1;0,0,1,1;0.014187,0.25991,0.69022,0.01077
10434;b0bd7457994867b7aab21e39971060e4;0,1,0,1;0,0,1,1;-0.014187,-0.25991,-0.69022,-0.01077
10435;3e4b7191c7df227452b89aaa29920263;0,1,0,1;0,0,1,1;0.047683,0.13758,0.32391,0.1065
